voxel_volume_2021,convex_hull_volume_2021,voxel_area_2021,Model_2021,Iteration_2021,point2tree_Volume_2021,point2tree_area_2021,graham_volume_2021,graham_Area_2021,lky_name,TotalBranches_2021,voxel_volume_2023,convex_hull_volume_2023,voxel_area_2023,Model_2023,Iteration_2023,point2tree_Volume_2023,point2tree_area_2023,graham_volume_2023,graham_Area_2023,TotalBranches_2023,convex_hull_area_2023,convex_hull_area_2021
0.183,0.200150824,0.35,tree_871,3400,0.093573614,0.240284988,0.146568765,0.18521495,蓝20_50_行13_3_000272,162,2.819,14.74862943,5.74,tree_919,3400,6.684239183,5.841442477,8.894660847,4.248560951,1653,6.570067075,0.27420546
0.031,0.023256196,0.17,tree_716,3400,0.008295725,0.106680639,0.017293037,0.091447496,混01_51_行33_3_000127,100,0.988,4.39829263,2.89,tree_755,3400,1.815470892,2.85419637,2.244577398,2.558159895,495,3.115921544,0.1097127
0.147,0.172217104,0.35,tree_398,3400,0.092684918,0.261049016,0.099650445,0.188231752,蓝20_50_行12_1_000255,162,3.026,12.27981643,5.22,tree_421,3400,5.790113265,5.227349851,8.076812548,4.15259647,1598,6.399607633,0.257374845
0.117,0.106725838,0.31,tree_1251,3400,0.05483383,0.246029269,0.075649788,0.221946614,蓝20_50_行3_2_000000,104,1.083,5.235081472,2.72,tree_1316,3400,1.849725509,2.602881687,2.340829382,2.161770056,586,4.321774983,0.242781985
0.158,0.231377828,0.39,tree_405,3400,0.128537999,0.34352588,0.146979699,0.179721352,蓝20_50_行12_1_000527,100,0.76,3.476300177,2.06,tree_429,3400,1.011583017,1.714473017,1.628728372,1.468648372,385,2.632333227,0.30423462
0.092,0.109471213,0.31,tree_372,3400,0.048350321,0.233648704,0.062207274,0.111552695,混01_51_行03_3_000045,100,2.499,10.0737167,4.8,tree_392,3400,3.982970665,4.759934656,6.721626202,3.820774765,1448,5.047323694,0.23677514
0.279,0.528037251,0.57,tree_923,3400,0.244505777,0.460418172,0.317180572,0.38832396,蓝20_50_行6_1_000193,140,1.3,5.041664879,3.32,tree_971,3400,1.71059568,3.187020365,2.742031954,2.451179494,698,4.024012697,0.49672283
0.066,0.078053018,0.27,tree_326,3400,0.02641704,0.193107539,0.048264664,0.123702262,蓝20_50_行16_1_000453,100,0.701,2.529672311,1.89,tree_343,3400,0.845555798,1.848092347,1.54348722,1.77294896,429,2.199031417,0.224157455
0.171,0.158756774,0.35,tree_991,3400,0.086762251,0.274993802,0.123505554,0.207593368,蓝20_50_行4_2_000008,171,0.649,2.666675134,1.54,tree_1046,3400,0.810325689,1.388832605,1.219932073,1.428790877,314,1.669729113,0.246173365
0.308,0.746930942,0.69,tree_468,3400,0.330926468,0.530991784,0.451078668,0.404351056,绿01-25_1_000164,193,2.712,10.20201456,5.13,tree_496,3400,4.393212703,4.913122967,6.424110155,4.695074009,1555,5.838927946,0.62762614
0.023,0.013800056,0.14,tree_1066,3400,0.004481561,0.090943244,0.011541879,0.079363314,蓝20_50_行10_3_000148,100,0.873,2.840714033,2.29,tree_1123,3400,0.995490993,2.174353858,1.475063509,2.139664295,593,2.502653283,0.096062695
0.077,0.074412901,0.35,tree_811,3400,0.03509848,0.266819297,0.06330305,0.256668903,蓝20_50_行15_1_000412,100,1.614,6.101040956,3.89,tree_856,3400,1.72896197,3.58055309,3.667001045,2.890820278,1110,4.358368027,0.285569955
0.234,0.316308895,0.43,tree_520,3400,0.174610303,0.344465421,0.212821616,0.324668427,蓝20_50_行16_1_000310,145,2.967,12.98069492,5.84,tree_549,3400,5.744841644,5.811448858,8.914246001,5.456101419,1288,6.459112023,0.36714473
0.228,0.424448287,0.52,tree_1294,3400,0.191636263,0.403274184,0.294903788,0.332360607,蓝18_48_行2_3_000027,179,0.252,0.757845299,0.99,tree_1361,3400,0.302518536,0.871644506,0.517706846,0.873272562,124,1.08497339,0.454343405
0.122,0.164718242,0.36,tree_1235,3400,0.076439113,0.253872587,0.103077468,0.209901471,蓝20_50_行13_3_000419,100,3.605,18.98950469,8.75,tree_1300,3400,7.269994447,8.958051203,11.32236889,7.437587373,2073,9.894373365,0.283108295
0.022,0.012704469,0.11,tree_959,3400,0.004775752,0.069130862,0.011875746,0.070884245,蓝20_50_行7_2_000052,100,0.714,2.321026713,1.37,tree_1012,3400,0.98271664,1.219348976,1.17230362,1.107483882,414,1.45390471,0.080492515
0.205,0.390269392,0.52,tree_1249,3400,0.252843469,0.465452355,0.279430287,0.316749677,蓝20_50_行10_1_000221,133,2.737,12.53084126,5.17,tree_1314,3400,6.067144435,5.13009757,6.98103963,4.548531073,1523,5.925503003,0.45097212
0.085,0.082407727,0.28,tree_1082,3400,0.026920949,0.201003161,0.05442279,0.163649284,蓝20_50_行13_3_000329,100,0.445,1.605199993,1.37,tree_1139,3400,0.421336137,1.149033306,0.935939013,1.178988947,279,1.600014022,0.214083975
0.053,0.036381788,0.16,tree_881,3400,0.024522642,0.121668202,0.026702114,0.091447297,蓝20_50_行8_1_000350,100,1.032,3.353578154,2.23,tree_929,3400,1.453159586,2.130634673,2.155305055,1.871295817,586,2.413771954,0.12344515
0.32,0.414482247,0.57,tree_907,3400,0.235721794,0.480405342,0.320921762,0.412018218,蓝20_50_行12_3_000211,335,1.647,7.45527506,3.96,tree_955,3400,2.967193825,3.872214068,4.007807955,3.505637874,857,4.370297769,0.46553976
0.264,0.532389493,0.51,tree_195,3400,0.252692538,0.339566197,0.301089857,0.277325204,蓝20_50_行12_1_000414,178,2.939,15.64748373,7.33,tree_204,3400,6.102673052,7.785982954,9.101491544,6.82699823,1763,8.585583288,0.42342315
0.071,0.092402307,0.25,tree_1247,3400,0.03130206,0.155822399,0.05070078,0.135020123,绿01-42_2_000167,100,1.131,3.581771513,2.58,tree_1312,3400,1.25476951,2.280836001,1.986310578,2.171582593,774,2.939753808,0.197212945
0.011,0.003176551,0.11,tree_640,3400,0.004739886,0.083059874,0,0.055867101,蓝20_50_行17_3_000171,100,2.094,6.682387698,4.74,tree_676,3400,2.348387522,4.267789779,4.472196313,4.439433798,1312,5.227987651,0.0588634
0.118,0.135444483,0.32,tree_84,3400,0.066491127,0.25597607,0.091425389,0.197469725,蓝20_50_行8_2_000477,100,0.853,2.55621809,2.05,tree_91,3400,0.864677911,1.947542966,1.589718122,1.387029928,520,2.142496065,0.27387758
0.096,0.099929287,0.22,tree_1103,3400,0.06636794,0.15997466,0.06671216,0.136941585,蓝20_50_行12_1_000076,100,2.112,7.492981099,4.7,tree_1161,3400,3.340109891,4.500715915,5.166394707,4.183865187,1460,5.079825126,0.16654283
0.121,0.155357879,0.37,tree_872,3400,0.125698218,0.312609688,0.128627737,0.256580452,蓝20_50_行5_1_000185,100,0.691,2.397300292,2.25,tree_920,3400,0.757786784,2.098846075,1.418253576,2.070300104,361,2.493102976,0.289466625
0.155,0.241067009,0.44,tree_116,3400,0.130966607,0.371205895,0.170989393,0.287286,绿01-20_1_000099,123,2.886,13.28962413,6.56,tree_123,3400,5.712283447,6.496470985,7.666560038,6.424395662,1635,8.032369986,0.38789299
0.253,0.297285253,0.51,tree_529,3400,0.152408821,0.434026473,0.215650138,0.340497982,蓝20_50_行3_1_000540,281,0.863,3.567716424,2.66,tree_560,3400,1.693226163,2.659451946,2.199403718,2.236348656,441,2.822759307,0.41716782
0.402,0.673079003,0.68,tree_1000,3400,0.479853611,0.604401206,0.513751519,0.441929175,蓝20_50_行14_1_000269,270,2.156,12.3359951,4.66,tree_1055,3400,5.210446617,4.720995139,6.015046025,3.329858977,1023,5.471157382,0.58044196
0.06,0.051702521,0.18,tree_400,3400,0.019222571,0.121763713,0.028906662,0.072324753,蓝20_50_行13_2_000369,100,0.349,0.90474628,1.22,tree_424,3400,0.260685341,1.026303889,0.555759297,1.069294464,214,1.432166765,0.1391639
0.152,0.164796295,0.31,tree_647,3400,0.06899113,0.200927296,0.106223241,0.154528184,蓝20_50_行14_1_000283,139,1.041,1.382634816,4.57,tree_684,3400,0.69956034,4.375658376,1.340164713,4.285460905,952,4.729715221,0.23060647
0.115,0.111856078,0.37,tree_464,3400,0.070182678,0.256306067,0.09276457,0.234210564,蓝20_50_行10_3_000138,100,1.013,3.501874635,1.39,tree_492,3400,1.39460669,0.954041639,1.700824412,0.944335746,545,1.464332843,0.28260002
0.121,0.201273328,0.28,tree_1289,3400,0.061324707,0.209746006,0.085951556,0.106593546,蓝20_50_行12_1_000519,100,1.634,10.7026429,4.93,tree_1355,3400,3.084923156,5.43219776,4.877300737,3.500504268,789,5.846715562,0.219656265
0.297,0.513500457,0.57,tree_138,3400,0.322555462,0.493897412,0.391251206,0.342368148,蓝20_50_行12_1_000378,188,1.178,5.747919375,2.83,tree_145,3400,1.962178433,2.652729973,2.970826869,2.534149189,540,3.213128146,0.503763415
0.211,0.204671082,0.28,tree_1126,3400,0.145174413,0.22083783,0.153799939,0.167662342,蓝20_50_行17_1_000130,169,1.308,6.15820008,3.07,tree_1187,3400,2.978520139,3.063544158,3.84166526,2.671801686,596,3.470568976,0.22279724
0.079,0.072153848,0.2,tree_1063,3400,0.025131766,0.127424867,0.048302671,0.094236095,蓝20_50_行5_2_000439,100,0.649,2.569943419,1.64,tree_1120,3400,0.692260676,1.587277333,1.251615422,1.45262198,332,1.872280325,0.13511011
0.111,0.114904235,0.32,tree_1033,3400,0.046007907,0.217616368,0.10224332,0.223603264,蓝20_50_行17_3_000180,100,4.366,18.792936,9.11,tree_1089,3400,6.177145462,8.588647438,13.6222714,8.466115649,2562,10.2528278,0.262652
0.21,0.297219582,0.34,tree_596,3400,0.153147062,0.264693238,0.189700396,0.192676738,绿01-22_1_000056,131,2.307,15.64385292,4.9,tree_628,3400,6.88035851,4.945370352,7.68339472,4.129226375,1045,5.761554127,0.27623656
0.14,0.141813825,0.26,tree_1105,3400,0.07878829,0.178000312,0.092280766,0.129400602,蓝20_50_行10_1_000362,123,1.405,6.417274322,3.32,tree_1163,3400,2.306290785,3.181124425,3.685698806,3.212653458,725,3.982054221,0.184404525
0.203,0.260977022,0.43,tree_178,3400,0.134307023,0.325383559,0.183597912,0.294704063,蓝20_50_行9_1_000551,246,1.301,5.965939355,3.6,tree_187,3400,1.734142121,3.457352303,3.839640105,2.617509399,692,4.088866622,0.362153485
0.013,0.005120116,0.08,tree_52,3400,0.006924173,0.058514958,0.004147648,0.036005369,混06_56_行2_3_000014,100,0.098,0.163319473,0.65,tree_57,3400,0.019695589,0.415917947,0.153672265,1.062308896,113,1.231763622,0.041956525
0.326,0.471487307,0.74,tree_1017,3400,0.248337435,0.565578126,0.347753684,0.462729836,混01_51_行21_3_000459,333,3.929,26.05693769,9.22,tree_1072,3400,8.22079279,9.108112095,14.28203832,6.449884767,1922,10.46857762,0.674282695
0.152,0.164796295,0.31,tree_988,3400,0.079634671,0.202747896,0.106223241,0.154528184,蓝20_50_行14_1_000285,139,1.399,4.459834854,3.63,tree_1043,3400,1.867474764,3.5889278,3.177768764,3.316552415,716,4.428723173,0.23060647
0.025,0.009004243,0.11,tree_1043,3400,0.003699366,0.053251131,0.007918088,0.044602304,蓝20_50_行5_2_000283,100,0.42,2.739308902,1.46,tree_1099,3400,0.48838683,1.271276361,0.862441877,1.209238082,246,2.600219731,0.057001385
0.009,0.002513876,0.02,tree_1174,3400,0.002895167,0.016125122,0.000430114,0.008602277,蓝20_50_行4_2_000264,100,0.633,1.788862379,1.82,tree_1238,3400,0.637670947,1.556847336,1.15690923,1.482955767,382,2.020416089,0.00998242
0.188,0.317138905,0.36,tree_1189,3400,0.202871553,0.278888514,0.208981428,0.189180682,蓝20_50_行10_1_000236,111,2.591,11.25371305,5.8,tree_1253,3400,3.981871229,5.705185859,6.508724805,5.442572071,1441,6.606461552,0.29172681
0.089,0.088393537,0.23,tree_1099,3400,0.028539866,0.160413293,0.051746926,0.143678907,蓝20_50_行10_1_000504,101,0.744,3.256403655,2.51,tree_1157,3400,1.025120819,2.470686033,2.016563973,2.189629102,363,3.003873577,0.16984838
0.303,0.354345368,0.42,tree_445,3400,0.174418087,0.304566215,0.274466728,0.262816126,蓝20_50_行13_1_000277,230,2.537,9.97124871,4.52,tree_472,3400,4.302677577,4.333656525,5.873045047,3.653874747,1332,5.052855425,0.32260632
0.138,0.168600615,0.39,tree_812,3400,0.068349955,0.30645175,0.134382248,0.241402188,蓝20_50_行7_2_000396,114,1.426,7.341393947,3.68,tree_857,3400,2.863855541,3.439839582,4.337755803,3.473870141,760,4.077177981,0.31101171
0.302,0.527068592,0.7,tree_20,3400,0.167877741,0.546355153,0.281178347,0.352283808,蓝20_50_行3_3_000435,210,3.618,22.06896401,7.79,tree_21,3400,9.480026271,7.784665535,14.5925429,7.104359826,1712,9.32677526,0.610174015
0.311,0.540059774,0.61,tree_436,3400,0.270737172,0.525512602,0.362218011,0.378564537,蓝20_50_行9_1_000354,291,1.499,7.540924477,3.81,tree_462,3400,3.591730197,3.770754775,4.191242137,2.965083621,695,4.29609216,0.558155415
0.247,0.395545849,0.63,tree_984,3400,0.228201976,0.492789108,0.274137734,0.395410445,蓝20_50_行3_2_000451,183,2.86,15.11388523,5.69,tree_1039,3400,7.36299261,5.453715998,10.59979021,5.048800251,1242,6.063129723,0.523292195
0.134,0.163745222,0.37,tree_722,3400,0.080385549,0.282131623,0.104042389,0.239652251,蓝20_50_行3_3_000439,119,3.278,20.34297024,7.67,tree_761,3400,6.813766675,7.581210395,12.88380903,6.367582415,1459,9.141355808,0.306850755
0.05,0.034604363,0.11,tree_821,3400,0.012687294,0.076664265,0.022561191,0.063198272,蓝20_50_行18_1_000157,100,0.449,1.418768908,1.42,tree_866,3400,0.495350243,1.309934366,0.908091507,1.37670166,272,1.542157601,0.07189792
0.038,0.026930659,0.16,tree_1201,3400,0.013879842,0.109251384,0.020776201,0.082114655,蓝20_50_行11_2_000209,100,2.588,9.068850582,5.42,tree_1265,3400,4.102338325,5.23925296,6.53680777,4.268904406,1580,6.145857924,0.09751791
0.221,0.252728491,0.57,tree_360,3400,0.101208404,0.425494893,0.210504464,0.374089547,蓝20_50_行57_3_000321,270,0.295,0.576120912,1.24,tree_379,3400,0.14753619,1.045094044,0.419974,1.066406713,215,1.252269607,0.457018615
0.012,0.005239823,0.06,tree_129,3400,0.006267202,0.051687192,0.005155794,0.033950727,蓝20_50_行7_3_000348,100,0.832,2.817715761,2.16,tree_136,3400,1.05153542,1.988781423,1.57150075,1.424675011,490,2.502955038,0.037013875
0.302,0.395372421,0.47,tree_343,3400,0.221953088,0.40904133,0.268482952,0.288410893,蓝20_50_行8_1_000494,250,1.748,14.36379302,5.27,tree_361,3400,4.487940115,5.507659651,6.601610728,3.371219782,814,7.681715281,0.418381165
0.038,0.0212096,0.15,tree_746,3400,0.012217,0.10735419,0.020899009,0.098215071,蓝20_50_行8_3_000343,100,0.322,1.088593212,1.11,tree_786,3400,0.206623757,0.882486521,0.601655652,0.885803624,227,1.303836459,0.1046598
0.174,0.311978826,0.49,tree_663,3400,0.173867556,0.407624847,0.200713178,0.304063394,蓝20_50_行8_1_000052,109,2.766,13.59486953,6.46,tree_700,3400,6.173669969,6.414225609,8.693813744,5.858632261,1507,7.01657512,0.40544465
0.084,0.075195896,0.18,tree_1180,3400,0.042084648,0.11422892,0.061104071,0.097790183,蓝20_50_行12_1_000092,100,1.857,7.436689481,3.65,tree_1244,3400,3.402211428,3.634616005,4.421041948,3.010347635,961,4.110648038,0.12705369
0.063,0.049400898,0.2,tree_814,3400,0.033179056,0.113233012,0.040434644,0.101040654,蓝20_50_行17_1_000367,100,0.552,1.981372325,1.7,tree_859,3400,0.691264653,1.617126619,1.090219911,1.214295544,322,1.806490804,0.13021881
0.267,0.415719666,0.61,tree_532,3400,0.223694927,0.467148727,0.299298304,0.456217113,蓝20_50_行13_3_000273,197,5.067,30.38981493,11.43,tree_563,3400,16.35546311,12.10255443,22.06027807,10.19453281,2564,12.46845156,0.55207414
0.112,0.139854355,0.34,tree_951,3400,0.081644208,0.247268249,0.117399279,0.232888312,蓝20_50_行13_3_000202,100,0.693,2.39174523,2.27,tree_1003,3400,0.634438712,1.997483131,1.421248336,2.146996749,452,2.530600736,0.268726335
0.196,0.343570412,0.63,tree_1067,3400,0.232058828,0.517309266,0.27973314,0.417963225,混01_51_行78_3_000339,135,0.428,1.649314535,1.43,tree_1124,3400,0.56834874,1.267099365,0.96389197,1.16901957,220,1.684011984,0.53165445
0.069,0.060554756,0.31,tree_212,3400,0.032608938,0.22385379,0.053434402,0.201553664,蓝20_50_行13_3_000393,100,2.636,15.14679398,5.24,tree_221,3400,7.389390284,5.093474056,8.953098196,5.317404692,1246,6.071467343,0.231001255
0.12,0.147541282,0.35,tree_235,3400,0.074444095,0.277877345,0.100955912,0.204121144,蓝20_50_行11_2_000290,100,0.608,2.075552474,1.73,tree_246,3400,0.701284551,1.562356475,1.262054157,1.174145527,352,1.892003562,0.27145766
0.095,0.108313431,0.28,tree_413,3400,0.044389257,0.220473011,0.063426692,0.119788518,蓝20_50_行11_2_000081,100,0.704,2.155604324,1.92,tree_438,3400,0.682992437,1.785064787,1.135942192,1.612636158,461,1.995267122,0.221729295
0.119,0.1050028,0.27,tree_1075,3400,0.052351342,0.18306141,0.083713395,0.179420853,蓝20_50_行15_2_000222,104,0.961,2.913530523,1.79,tree_1132,3400,1.390259163,1.602413551,1.818251825,1.55522049,479,1.853073245,0.20068634
0.185,0.227418693,0.34,tree_656,3400,0.129799172,0.253750339,0.167945856,0.181457758,绿01-23_1_000074,129,1.537,7.532443678,3.35,tree_693,3400,2.691667286,3.289504932,3.970856807,2.880835412,802,4.161179909,0.260735195
0.288,0.399855582,0.5,tree_211,3400,0.218892867,0.413862169,0.288846606,0.371585095,蓝20_50_行13_1_000256,238,2.566,10.46885129,4.04,tree_220,3400,5.228919421,3.873697103,6.04396563,3.216541115,1283,4.396084094,0.470553295
0.124,0.208113696,0.37,tree_209,3400,0.062972525,0.272229983,0.112605497,0.2616816,蓝20_50_行12_2_000078,100,0.772,2.337508922,1.48,tree_218,3400,1.100851098,1.331933309,1.33490305,1.047896097,396,1.477644778,0.365015875
0.03,0.015090986,0.19,tree_961,3400,0.005225562,0.129611895,0.011047414,0.128284145,蓝20_50_行11_2_000075,100,0.636,1.387504307,1.59,tree_1015,3400,0.422540452,1.3444184,0.996409729,1.179656747,461,1.594323852,0.13186222
0.317,0.464248704,0.5,tree_352,3400,0.31254791,0.424918335,0.352884647,0.353863925,混01_51_行53_3_000398,195,3.796,19.06590107,8.35,tree_371,3400,7.290832472,8.277043532,12.90167012,7.27833443,2313,9.448197844,0.43506655
0.205,0.344945251,0.48,tree_753,3400,0.241489122,0.42633469,0.222976278,0.258736884,蓝20_50_行14_1_000434,119,2.287,9.955768846,4.33,tree_793,3400,4.325288071,4.100491423,5.8445732,4.08100638,1260,4.981362421,0.399687705
0.14,0.3666441,0.4,tree_327,3400,0.0802897,0.343310692,0.171068773,0.388244449,蓝20_50_行8_1_000345,116,2.217,9.243442868,4.96,tree_344,3400,3.246716639,4.789641128,6.227932724,4.557334496,1191,5.738076225,0.54949936
0.139,0.13760147,0.28,tree_220,3400,0.048957767,0.188072796,0.093716877,0.15339411,蓝20_50_行12_1_000273,116,0.867,2.737985934,2.36,tree_230,3400,0.819529801,2.063982567,1.74875728,1.659513957,553,2.40938383,0.22693313
0.106,0.116584862,0.33,tree_944,3400,0.04429571,0.243851739,0.081644636,0.183369722,蓝20_50_行8_2_000434,100,3.164,12.4626074,6.34,tree_994,3400,4.613728323,6.185085216,8.620423132,5.614353536,1539,7.663447722,0.26710576
0.096,0.100783941,0.3,tree_1250,3400,0.040236716,0.223839237,0.072814666,0.195124579,蓝20_50_行13_3_000056,100,0.156,0.776508154,0.87,tree_1315,3400,0.146940334,1.053597408,0.221059608,0.603830363,113,2.213477039,0.239145155
0.276,0.404198187,0.63,tree_1209,3400,0.19291488,0.467732546,0.260642291,0.351144836,蓝20_50_行18_1_000148,211,1.703,9.508388081,4.26,tree_1274,3400,3.512131108,4.40623706,4.266748891,4.084350559,789,5.03576025,0.495209295
0.138,0.145007558,0.26,tree_1055,3400,0.065646765,0.171910094,0.105857745,0.152318597,蓝20_50_行13_2_000245,112,0.643,3.474982401,1.77,tree_1112,3400,0.826659077,1.648691406,1.330494391,2.502797622,346,3.463335755,0.218633885
0.026,0.01274519,0.12,tree_0,3400,0.006794774,0.082537104,0.010977302,0.076191437,蓝20_50_行13_3_000269,100,0.287,0.743761934,1.04,tree_0,3400,0.21264981,0.882869645,0.506141955,0.953930929,198,1.187288551,0.08836692
0.357,0.683740663,0.68,tree_170,3400,0.415527252,0.547604871,0.466397238,0.393350591,蓝20_50_行11_1_000243,256,2.395,10.89442625,4.81,tree_178,3400,4.634268006,4.703212814,5.786004852,3.789899144,1448,5.430274768,0.57161935
0.131,0.153391663,0.33,tree_555,3400,0.072165258,0.244725883,0.101275709,0.168525148,蓝20_50_行3_2_000495,104,4.425,22.42902138,7.87,tree_587,3400,10.32356918,7.925329842,14.0749453,5.791364124,2228,8.924695766,0.240966055
0.313,0.478438615,0.82,tree_75,3400,0.289675987,0.628979099,0.391791983,0.610492361,蓝20_50_行13_3_000069,348,3.28,12.60897925,6.96,tree_80,3400,4.537262058,6.711290584,8.17040416,6.712465086,1997,7.488620962,0.710282335
0.047,0.03541103,0.22,tree_598,3400,0.023993471,0.155778125,0.024870367,0.152941822,混01_51_行18_3_000072,100,0.283,0.646413147,1.04,tree_630,3400,0.192085163,0.810878339,0.429340135,0.785425224,172,1.165948198,0.15882386
0.213,0.374666788,0.49,tree_897,3400,0.210784527,0.361055497,0.283473421,0.273192046,蓝20_50_行13_1_000200,109,3.761,16.88347308,6.97,tree_945,3400,6.118406893,6.805410835,9.901698295,6.057451171,1777,8.142637951,0.396509235
0.161,0.251217958,0.51,tree_1070,3400,0.128159891,0.424862902,0.168157684,0.357362109,蓝20_50_行5_1_000174,128,0.638,1.656340998,1.41,tree_1127,3400,0.757146742,1.154947381,1.015361112,1.114076165,448,1.4571837,0.43905362
0.05,0.034310217,0.23,tree_1256,3400,0.018469591,0.168349404,0.022820255,0.117645895,蓝20_50_行4_2_000353,100,0.313,0.939753971,0.87,tree_1321,3400,0.394136253,0.700634862,0.506607353,0.754915366,161,0.958013137,0.14846043
0.018,0.008429076,0.13,tree_510,3400,0.014766698,0.15462766,0.00675634,0.10956168,蓝20_50_行6_2_000419,100,1.485,6.674414505,3.88,tree_538,3400,2.376976873,3.835197824,4.326993241,3.308604438,815,4.70039721,0.109568835
0.05,0.041780921,0.13,tree_828,3400,0.030192071,0.103209178,0.026386645,0.073864181,蓝20_50_行5_1_000468,100,1.046,5.654555753,2.88,tree_874,3400,1.650520568,2.811273517,2.904350636,2.53340302,506,3.592382259,0.09288565
0.243,0.346710797,0.52,tree_1157,3400,0.177610372,0.411857224,0.232349791,0.31639391,蓝20_50_行8_1_000492,156,1.631,10.35068732,4.42,tree_1219,3400,3.314749692,4.466988349,5.080579924,3.736097943,806,5.281774154,0.411825995
0.195,0.464302678,0.6,tree_460,3400,0.27540923,0.55257514,0.243223293,0.24218892,蓝20_50_行3_3_000426,136,4.123,22.88678542,9.81,tree_488,3400,9.41601614,10.03854751,14.67527741,8.999218878,2373,10.91843954,0.5349328
0.114,0.121523826,0.25,tree_608,3400,0.039465035,0.158284716,0.086225968,0.161344238,蓝20_50_行15_1_000462,102,2.434,11.0256282,4.94,tree_641,3400,4.824093796,4.707955719,6.461179704,3.710426962,1194,5.671832154,0.20338094
0.387,0.686314333,0.77,tree_554,3400,0.348534974,0.649230526,0.497698527,0.595348619,蓝20_50_行13_3_000078,368,2.567,12.63065969,6.54,tree_586,3400,4.495612004,6.698435302,7.291200048,4.70588755,1387,7.202254038,0.745178585
0.034,0.031063199,0.14,tree_960,3400,0.017086072,0.109180107,0.016843525,0.082283847,蓝20_50_行5_2_000410,100,1.844,8.153469208,4.21,tree_1013,3400,3.442809103,4.159110735,5.289803165,3.923371129,918,4.776429756,0.106332595
0.016,0.004001259,0.07,tree_724,3400,0.00709282,0.055989744,0.003237809,0.015176878,蓝20_50_行6_1_000336,100,0.487,2.057069905,1.4,tree_763,3400,0.650440576,1.266659224,1.005726099,1.141191532,254,1.678328369,0.03359104
0.252,0.383217271,0.5,tree_972,3400,0.224792601,0.384246759,0.265280571,0.314678872,蓝20_50_行56_3_000312,250,1.298,6.997505193,3.12,tree_1026,3400,2.593023028,3.080624426,3.490054775,2.462496742,670,3.465347731,0.400023495
0.093,0.078945186,0.19,tree_16,3400,0.038117553,0.152453418,0.055504118,0.090517865,蓝20_50_行12_2_000235,100,1.389,4.233287934,2.74,tree_17,3400,1.905940981,2.619694115,2.942518747,2.156517505,657,3.081031979,0.14115446
0.082,0.069556657,0.2,tree_70,3400,0.039694263,0.137676078,0.04934866,0.115951942,蓝20_50_行9_2_000370,100,0.977,3.66126893,2.52,tree_75,3400,1.47599024,2.250753541,2.201881272,2.022908827,553,2.720539701,0.14498228
0.195,0.234322232,0.37,tree_1098,3400,0.132682279,0.245753802,0.159945337,0.195537467,蓝20_50_行5_2_000025,160,2.542,11.75043702,5.48,tree_1156,3400,3.664278163,5.226903766,6.484069719,4.728332311,1378,6.805336065,0.2899758
0.098,0.138159796,0.3,tree_409,3400,0.064120132,0.184232769,0.07528023,0.128165907,蓝20_50_行8_2_000350,100,1.162,4.524091216,2.55,tree_434,3400,1.533747771,2.520019403,2.460623147,2.235595151,737,2.849563104,0.21271991
0.072,0.055117537,0.2,tree_151,3400,0.017030322,0.131205993,0.033640638,0.070593068,蓝20_50_行16_1_000303,102,0.406,1.232172096,1.18,tree_159,3400,0.487260114,1.021835831,0.801802234,1.004618192,191,1.347058577,0.149170295
0.058,0.056225101,0.21,tree_46,3400,0.02595933,0.144087351,0.038231792,0.138869854,蓝20_50_行4_2_000331,100,0.609,3.622069593,1.77,tree_51,3400,0.774179633,1.716720166,1.182944219,1.17863332,303,3.311710281,0.145157135
0.094,0.138216503,0.3,tree_1282,3400,0.057915851,0.223712647,0.070026055,0.17076508,蓝20_50_行14_1_000111,100,1.686,6.713908071,3.88,tree_1348,3400,2.644809484,3.86208531,3.794286076,3.378382673,1063,4.259556619,0.267921425
0.037,0.018948981,0.2,tree_502,3400,0.007121227,0.145929504,0.018923965,0.128969723,蓝20_50_行15_2_000342,100,0.799,2.748894751,1.72,tree_530,3400,1.045229826,1.404430606,1.500252424,1.483284367,457,1.887334251,0.141372685
0.089,0.109235781,0.27,tree_575,3400,0.06001554,0.22073716,0.059264531,0.163216342,蓝20_50_行7_1_000213,100,1.429,4.904478994,2.94,tree_607,3400,2.013888879,2.629086321,3.060804637,2.601746151,776,3.447979717,0.21104894
0.249,0.486989657,0.62,tree_816,3400,0.254256234,0.501602072,0.295713741,0.470037814,蓝20_50_行3_2_000428,150,1.801,7.651676798,3.77,tree_861,3400,3.002904902,3.640416944,4.806398869,3.219793869,1040,4.420493397,0.53529823
0.075,0.079686542,0.29,tree_587,3400,0.028157902,0.188181222,0.046955687,0.165929807,蓝20_50_行13_2_000309,100,0.354,0.884996389,1.12,tree_619,3400,0.223749561,0.933492386,0.497102846,0.807285661,219,1.107098698,0.2268481
0.056,0.042346293,0.17,tree_528,3400,0.025051896,0.130290049,0.030186387,0.07361248,蓝20_50_行7_1_000199,100,1.017,3.051177555,2.14,tree_559,3400,1.425879484,1.852358801,1.956975217,1.740265856,609,2.418138605,0.110849655
0.129,0.302101426,0.42,tree_566,3400,0.097772124,0.367780649,0.156270842,0.259584644,蓝20_50_行18_3_000361,100,4.895,24.73630957,9.22,tree_598,3400,9.912026239,9.223878218,16.43163455,7.971482443,2476,9.958036691,0.38708088
