region,file_name,treeID,Model,point2tree_area,voxel_volume,convex_hull_volume,voxel_area,Iteration,point2tree_volume,Recon_iter,Precision,Recall,F1 Score,graham_volume,graham_Area,convex_hull_area,density_points_per_m2,num_point,bounding_box_area_m2
NIBIO,./NIBIO/plot_7_annotated.las,8,tree_476,25.45870419,94.712,297.123579,24.8,3400,176.102161,3400,0.84442,0.59942,0.701133417,141.937785,14.15200018,26.76145,2742.017302,100000,36.4695
NIBIO,./NIBIO/plot_7_annotated.las,9,tree_477,23.08338694,74.664,163.2336088,19.8,3400,136.9646863,3400,0.91571,0.70115,0.794193766,106.3058659,14.63795007,20.85135,3650.700935,100000,27.392
NIBIO,./NIBIO/plot_7_annotated.las,10,tree_478,26.48400012,99.04,307.2336198,23,3400,182.7144214,3400,0.87184,0.61678,0.722459023,166.0690902,16.25275028,26.2568,2700.768369,100000,37.0265
NIBIO,./NIBIO/plot_7_annotated.las,11,tree_479,7.246765068,17.768,41.23779383,8.44,3400,18.32393809,3400,0.946675576,0.809,0.872439705,20.64059242,4.277549945,8.174849999,1067.754042,14965,14.0154
NIBIO,./NIBIO/plot_7_annotated.las,12,tree_480,18.0255959,75.792,193.9772177,15.6,3400,154.5335868,3400,0.89716966,0.61699,0.731157649,91.74354044,9.640450281,15.57155,4901.889499,99776,20.3546
NIBIO,./NIBIO/plot_7_annotated.las,13,tree_481,35.34358475,74.4,218.9725567,30.24,3400,127.9364843,3400,0.896145277,0.66395,0.762768358,121.7407904,25.90464938,33.39325,1849.358646,86621,46.8384
NIBIO,./NIBIO/plot_7_annotated.las,16,tree_482,4.301224504,8.688,18.62201767,5.52,3400,6.846895566,3400,0.957750669,0.82906,0.888771019,8.657977512,2.64104978,5.36,886.8190875,6722,7.579899999
NIBIO,./NIBIO/plot_7_annotated.las,17,tree_483,5.717149715,10.984,36.54891767,6.64,3400,12.75449911,3400,0.941176471,0.61914,0.746925397,11.49352516,3.320900007,6.84955,761.1009173,6222,8.175000001
NIBIO,./NIBIO/plot_7_annotated.las,18,tree_484,15.29954023,51.728,136.6309368,14.2,3400,84.98335241,3400,0.922915673,0.68889,0.78891319,57.63874969,9.158000164,15.07825,3491.827112,69171,19.8094
NIBIO,./NIBIO/plot_7_annotated.las,19,tree_485,10.15973668,40.024,83.19970733,10.8,3400,48.17080456,3400,0.939902035,0.75118,0.83501048,41.49324984,6.590999519,10.753,3369.345809,53080,15.7538
NIBIO,./NIBIO/plot_7_annotated.las,20,tree_486,4.600037478,14.688,43.168388,5.88,3400,16.24713517,3400,0.958447415,0.67106,0.789411225,16.01673751,3.150699923,6.54445,1421.73475,12418,8.734400002
NIBIO,./NIBIO/plot_7_annotated.las,21,tree_487,2.332485266,4.32,8.380437834,3.16,3400,2.359233911,3400,0.927052939,0.78269,0.848776793,3.223672522,2.192699828,3.03785,457.3443904,2399,5.245500001
NIBIO,./NIBIO/plot_7_annotated.las,22,tree_488,5.184112929,6.728,27.25874016,5.96,3400,7.471258712,3400,0.961689939,0.6477,0.77406545,5.873229957,2.782450158,6.23895,568.4917567,5586,9.825999998
NIBIO,./NIBIO/plot_7_annotated.las,27,tree_489,8.756194813,18.464,77.95601,8.92,3400,31.56907094,3400,0.955642531,0.66836,0.786591437,24.27982477,5.705750144,9.48735,1035.139369,15330,14.8096
NIBIO,./NIBIO/plot_7_annotated.las,28,tree_490,7.899422761,28.864,62.34359217,9,3400,32.00299673,3400,0.965326465,0.83439,0.895095161,30.71232708,5.681399876,8.79655,2976.068813,41934,14.0904
NIBIO,./NIBIO/plot_8_annotated.las,1,tree_491,29.96070338,93.536,160.706076,27.8,3400,123.7876119,3400,0.91811,0.80631,0.858585813,123.0800351,22.01655064,27.87405,2611.204679,100000,38.2965
NIBIO,./NIBIO/plot_8_annotated.las,2,tree_492,25.88426642,94.248,199.039895,21.96,3400,176.1483251,3400,0.86542,0.61772,0.720885746,133.5497956,15.35854901,22.1169,3305.304352,100000,30.2544
NIBIO,./NIBIO/plot_8_annotated.las,3,tree_493,13.88770842,56.816,111.2900947,14.24,3400,72.95375335,3400,0.938735695,0.73531,0.824662966,73.40578495,10.30640002,13.8644,3885.096296,76374,19.6582
NIBIO,./NIBIO/plot_8_annotated.las,4,tree_494,26.46973831,83.384,197.0246618,22.4,3400,133.3411394,3400,0.89532,0.60923,0.725075011,112.0603153,17.55115003,23.22615,2906.689455,100000,34.4034
NIBIO,./NIBIO/plot_8_annotated.las,5,tree_495,8.365520354,26.24,56.11403683,10.12,3400,29.66225793,3400,0.954054842,0.81247,0.877588494,30.42543475,5.953199981,9.9825,2053.678409,27424,13.3536
NIBIO,./NIBIO/plot_8_annotated.las,6,tree_496,24.1148997,78.272,206.8344178,22.04,3400,126.3500572,3400,0.89851,0.63705,0.745520586,111.571245,16.98884996,23.0098,3262.270214,100000,30.6535
NIBIO,./NIBIO/plot_8_annotated.las,7,tree_497,34.33023426,107.896,302.634056,29.12,3400,248.9519545,3400,0.81538,0.52212,0.636599934,201.5703451,24.57464875,31.60965,2292.242593,100000,43.6254
NIBIO,./NIBIO/plot_8_annotated.las,8,tree_498,6.822423412,28.808,49.01308033,6.96,3400,32.22622746,3400,0.958570808,0.791,0.866760586,27.19855004,4.255199798,6.3297,4410.017696,39127,8.872299998
NIBIO,./NIBIO/plot_8_annotated.las,9,tree_499,13.86548099,63.8,136.4459742,13.32,3400,91.81298036,3400,0.92143338,0.75985,0.83287703,67.77944969,8.706799901,12.93765,5222.011899,96555,18.49
NIBIO,./NIBIO/plot_8_annotated.las,11,tree_501,18.72194174,36.096,96.22601033,16.84,3400,50.68381184,3400,0.956379614,0.76492,0.850001811,48.94215999,13.03934987,18.262,1839.641061,47111,25.6088
NIBIO,./NIBIO/plot_8_annotated.las,12,tree_502,8.600025827,17.656,55.83814599,9,3400,24.48187159,3400,0.97069198,0.71072,0.82060817,17.18410002,4.76530096,9.293899999,1531.276064,19278,12.5895
NIBIO,./NIBIO/plot_8_annotated.las,13,tree_503,21.59868231,79.944,222.7863663,21.84,3400,120.2256615,3400,0.893394463,0.63262,0.740725883,107.1546325,10.54910023,22.2968,2070.686823,74377,35.919
NIBIO,./NIBIO/plot_8_annotated.las,14,tree_504,11.53831118,19.824,44.3092295,12.08,3400,17.57442724,3400,0.966175848,0.86531,0.91296542,25.6961541,7.445050291,13.91145,882.8134409,21257,24.0787
NIBIO,./NIBIO/plot_8_annotated.las,15,tree_505,2.265981218,3.936,8.485085666,3,3400,2.691330141,3400,0.924264706,0.63381,0.751964217,3.575430103,2.093849775,2.72945,371.7980262,1360,3.6579
NIBIO,./NIBIO/plot_8_annotated.las,16,tree_506,7.343894739,20.256,45.07470817,9.08,3400,17.91733622,3400,0.93694453,0.73671,0.824849325,23.47877495,5.019349933,9.01335,1052.300598,13052,12.4033
NIBIO,./NIBIO/plot_8_annotated.las,18,tree_507,23.88443605,76.416,169.7368713,19.96,3400,143.7077586,3400,0.89315,0.70732,0.789446673,105.5215154,14.04825028,20.7595,3593.967884,100000,27.8244
NIBIO,./NIBIO/plot_8_annotated.las,20,tree_508,9.744820655,25.344,65.72749217,9.8,3400,24.52604272,3400,0.961880921,0.79474,0.870358805,25.4062176,6.695650384,10.58995,1956.771019,35153,17.9648
NIBIO,./NIBIO/plot_8_annotated.las,21,tree_509,48.84043679,128.464,385.0382378,42.52,3400,214.0430397,3400,0.78991,0.62517,0.697950695,228.1508324,39.8299492,55.2265,1207.50051,100000,82.8157
NIBIO,./NIBIO/plot_8_annotated.las,22,tree_510,19.63202527,72.552,158.2652183,18.64,3400,98.25020692,3400,0.90488,0.72173,0.802994009,95.10258035,12.43530046,19.18045,4220.958748,100000,23.6913
NIBIO,./NIBIO/plot_9_annotated.las,1,tree_511,26.2214191,70.88,141.6221655,24.24,3400,103.1321438,3400,0.9366,0.80342,0.864913245,93.85918275,18.02534999,24.9004,2745.894887,100000,36.418
NIBIO,./NIBIO/plot_9_annotated.las,2,tree_512,26.41686828,68.008,135.773626,24.84,3400,91.55649143,3400,0.95028908,0.83279,0.887668137,87.78581275,17.94575099,25.2843,2786.812671,92535,33.2046
NIBIO,./NIBIO/plot_9_annotated.las,3,tree_513,26.63118163,66.384,228.441178,25.52,3400,125.7659826,3400,0.886994608,0.60616,0.720167421,132.32382,23.15949967,28.88875,1421.791189,57307,40.3062
NIBIO,./NIBIO/plot_9_annotated.las,4,tree_514,31.38085182,122.056,371.9476725,30.08,3400,251.5017925,3400,0.74886,0.48126,0.585953181,235.2374983,21.03799885,31.66445,2255.121946,100000,44.3435
NIBIO,./NIBIO/plot_9_annotated.las,5,tree_515,17.560892,73.36,199.5407538,16.96,3400,110.751992,3400,0.888494333,0.67178,0.765086896,91.72367007,9.267450104,17.23955,3878.904349,94058,24.2486
NIBIO,./NIBIO/plot_9_annotated.las,6,tree_516,29.86219858,77.856,183.3790543,28.4,3400,87.75642435,3400,0.89518,0.79863,0.844153244,113.5638828,23.74610003,32.32325,2337.163945,100000,42.7869
NIBIO,./NIBIO/plot_9_annotated.las,7,tree_517,32.24518658,127.256,424.4752905,29.68,3400,266.2568183,3400,0.73546,0.50202,0.596721772,209.3976045,19.06889969,30.1831,2592.621399,100000,38.571
NIBIO,./NIBIO/plot_9_annotated.las,9,tree_519,26.23303909,55.656,165.4434248,24.6,3400,80.69549418,3400,0.96338,0.8133,0.882001209,71.20874027,12.64615009,26.10995,2924.823268,100000,34.1901
NIBIO,./NIBIO/plot_9_annotated.las,10,tree_520,22.1258614,105.104,308.0400288,20.72,3400,194.5285228,3400,0.82675,0.58625,0.68603282,161.2709041,13.75804991,20.923,3877.171216,100000,25.792
NIBIO,./NIBIO/plot_9_annotated.las,11,tree_521,6.608550405,13.896,21.20871033,7.76,3400,11.46081984,3400,0.962105263,0.87233,0.91502088,15.92403226,6.322800151,7.1785,1174.099461,12350,10.5187
NIBIO,./NIBIO/plot_9_annotated.las,12,tree_522,8.963958246,21.048,40.09224533,9.6,3400,20.36959487,3400,0.957091406,0.83956,0.894481431,26.29333071,6.383749696,9.06415,1318.379042,16104,12.215
NIBIO,./NIBIO/plot_9_annotated.las,13,tree_523,13.42327183,34.968,107.3860893,15.04,3400,45.58379228,3400,0.913529358,0.62395,0.741469002,50.74796054,11.44580028,15.1513,1066.915552,21834,20.4646
NIBIO,./NIBIO/plot_9_annotated.las,14,tree_524,3.158150159,5.176,9.849408167,3.8,3400,3.525692663,3400,0.923792645,0.77339,0.841927056,5.080975021,2.345100249,3.7043,414.5772487,2257,5.444100001
NIBIO,./NIBIO/plot_9_annotated.las,15,tree_525,6.942067856,13.64,23.71834517,7.28,3400,12.56483042,3400,0.953761507,0.82874,0.88686636,14.3781402,4.074099567,6.8009,911.5547842,9451,10.368
NIBIO,./NIBIO/plot_9_annotated.las,21,tree_526,10.73646755,39.024,111.4208282,11.44,3400,54.85541334,3400,0.922437673,0.69384,0.79197302,43.28185548,6.249399836,11.42655,2417.369207,42237,17.4723
NIBIO,./NIBIO/plot_9_annotated.las,22,tree_527,4.063013167,11.936,25.51715783,4.8,3400,10.66281032,3400,0.951527924,0.77757,0.855798342,9.885794889,2.599550001,4.658650001,1214.849584,8541,7.030500001
NIBIO,./NIBIO/plot_9_annotated.las,23,tree_528,11.47069734,35.92,62.86204566,11.56,3400,41.33205158,3400,0.960424128,0.86196,0.908532036,38.08651504,7.432249516,12.1193,2544.084602,49702,19.5363
NIBIO,./NIBIO/plot_9_annotated.las,24,tree_529,9.601027143,18.944,45.4859475,10.52,3400,22.22627813,3400,0.942531306,0.71214,0.811296167,26.95190531,8.154399164,11.83665,709.0009723,13416,18.9224
RMIT,./RMIT/test.las,1,tree_531,41.81274782,35.64,213.4816333,40.4,3400,93.99764082,3400,0.879669937,0.45902,0.603255591,119.3801783,38.92278247,45.5088875,283.3449312,15391,54.318953
RMIT,./RMIT/test.las,3,tree_532,21.8020351,12.616,67.75738972,19.32,3400,22.98870491,3400,0.927116613,0.53324,0.677061559,35.26673671,17.85911359,26.046887,129.7795505,5008,38.588514
RMIT,./RMIT/test.las,4,tree_533,0.848899756,1.16,2.236124096,1.56,3400,0.48667612,3400,0.841549296,0.64474,0.730114244,0.640008979,0.966110811,1.3920735,131.9663356,284,2.152064
RMIT,./RMIT/test.las,5,tree_534,7.322569527,6.632,31.31039933,7.96,3400,9.874477725,3400,0.879290618,0.38459,0.535123925,10.3057114,4.815443936,8.867934999,152.2525407,1748,11.480925
RMIT,./RMIT/test.las,69,tree_535,0.76109074,0.368,0.31823987,1,3400,0.073615464,3400,0.943548387,0.83647,0.886788502,0.182633629,0.488052351,0.8751895,81.12634774,124,1.52848
RMIT,./RMIT/test.las,70,tree_536,21.8877606,16.048,63.72136126,22.04,3400,17.71504138,3400,0.920199879,0.68105,0.782766183,27.37464733,10.77253707,23.104861,208.2842177,6604,31.706675
RMIT,./RMIT/test.las,71,tree_537,7.592424609,4.744,10.5749684,8.76,3400,3.869647047,3400,0.930587691,0.81213,0.867332885,5.985789248,4.566558537,8.591642,165.4207294,2161,13.063659
RMIT,./RMIT/test.las,79,tree_538,8.8961086,10.072,31.76860489,8.96,3400,16.02069091,3400,0.937165124,0.53148,0.678291184,16.43701285,6.207302554,8.8726085,313.6409205,4106,13.091404
RMIT,./RMIT/test.las,84,tree_539,6.308423015,4.2,13.2795551,7.16,3400,3.862229666,3400,0.943241662,0.62047,0.748543569,5.304169294,4.007627414,7.519639001,159.3996351,1709,10.72148
RMIT,./RMIT/test.las,87,tree_540,4.811729998,3.088,4.971187622,5.64,3400,1.637490867,3400,0.947024199,0.87474,0.909448048,3.211907599,3.787951104,5.479496,184.6138986,1529,8.282149999
RMIT,./RMIT/test.las,90,tree_541,2.910216587,1.944,3.29012676,3.8,3400,0.845536041,3400,0.898477157,0.78934,0.840380081,2.253205937,2.113777407,3.5408235,157.0511377,788,5.017474
RMIT,./RMIT/test.las,93,tree_542,6.587167967,4.304,9.74587918,7.48,3400,2.545364822,3400,0.950448526,0.80463,0.871481687,4.396918103,4.689276482,7.096201,279.0476572,2341,8.389248001
RMIT,./RMIT/test.las,98,tree_543,8.615375749,7.624,50.36078796,8.64,3400,16.04428756,3400,0.897424705,0.34578,0.499212259,9.978471305,5.042146185,8.986874,167.8473124,2291,13.64931
RMIT,./RMIT/test.las,99,tree_544,7.026265805,5.632,18.97323962,7.52,3400,5.632398262,3400,0.923814598,0.56946,0.704593062,9.637455853,4.638049252,8.240821001,152.1864539,1877,12.333555
RMIT,./RMIT/test.las,100,tree_545,53.82436147,55.608,320.5997778,50.28,3400,151.6929428,3400,0.828431615,0.40224,0.541538992,214.2486457,45.58843709,57.9657385,258.744588,20231,78.189075
RMIT,./RMIT/test.las,102,tree_546,5.151240844,3.824,10.6739235,5.72,3400,3.061138018,3400,0.939448441,0.7144,0.811612418,4.709854517,3.713152612,6.717602,172.4035819,1668,9.674973
RMIT,./RMIT/test.las,103,tree_547,5.659020391,5.008,7.537932322,6.24,3400,3.339885126,3400,0.949011446,0.78823,0.861180573,5.523465568,3.905720176,5.941964,241.2895659,1922,7.965533
RMIT,./RMIT/test.las,104,tree_548,4.19983099,3.952,7.088809173,4.88,3400,3.770264327,3400,0.943646996,0.71298,0.812254583,5.109531997,4.001713453,4.6350245,269.8828786,1881,6.969689999
RMIT,./RMIT/test.las,106,tree_549,4.246043523,4.344,8.727383105,4.8,3400,2.791598668,3400,0.923212192,0.71224,0.804118463,4.747321171,2.684562833,4.7800195,266.5959078,1706,6.399197999
RMIT,./RMIT/test.las,118,tree_550,10.4803037,10.816,42.59643643,10.64,3400,22.35154274,3400,0.903911788,0.50922,0.651446616,20.79208353,8.808684661,12.4557965,212.9319041,3809,17.888348
RMIT,./RMIT/test.las,119,tree_551,9.575776381,10.064,44.0893018,9.8,3400,13.65053502,3400,0.906537149,0.56639,0.697188013,14.59142288,8.587909094,10.8808875,245.8902311,3809,15.490652
RMIT,./RMIT/test.las,120,tree_552,5.832183278,7.504,30.36764229,6.16,3400,10.29889912,3400,0.885240352,0.45503,0.601089052,9.688718324,3.919204285,6.723676,304.159176,2954,9.712019999
RMIT,./RMIT/test.las,141,tree_553,2.651923844,2.12,5.132677491,3.28,3400,1.127822006,3400,0.922746781,0.62693,0.746604255,1.660444038,1.86537361,3.303099499,138.9231726,699,5.031557998
RMIT,./RMIT/test.las,142,tree_554,1.150043039,0.768,1.154257953,1.44,3400,0.351559907,3400,0.924686192,0.76098,0.834883801,0.514572216,0.804558055,1.307622,129.7261854,239,1.842342001
RMIT,./RMIT/test.las,143,tree_555,1.786345335,0.736,0.704360665,2.08,3400,0.31962665,3400,0.963369963,0.83118,0.8924063,0.604713324,1.469515068,1.8930535,109.1506639,273,2.50113
RMIT,./RMIT/test.las,163,tree_556,0.595614071,0.504,0.884489735,0.72,3400,0.303638956,3400,0.96875,0.45945,0.623291118,0.115378602,0.229254722,0.638595,95.28176605,96,1.007538
RMIT,./RMIT/test.las,168,tree_557,0.562676266,0.352,0.557115714,0.88,3400,0.132274002,3400,0.971014493,0.63861,0.770489724,0.116289951,0.312773067,0.743118,50.9555269,69,1.354122
RMIT,./RMIT/test.las,169,tree_558,2.492239769,0.912,5.93752491,1.84,3400,1.118410158,3400,0.927152318,0.28857,0.44014713,0.796696115,1.673339058,3.505885,61.22758883,302,4.932417
RMIT,./RMIT/test.las,170,tree_559,2.668718371,1.92,2.499078249,3.52,3400,0.731996491,3400,0.927752294,0.84187,0.882727152,1.537269381,1.440242065,3.433465,172.5288214,872,5.054228
RMIT,./RMIT/test.las,177,tree_560,0.589380437,0.44,0.671108396,0.84,3400,0.150108791,3400,0.932515337,0.63378,0.754659171,0.253950877,0.412999982,0.6887585,164.5912683,163,0.990332
RMIT,./RMIT/test.las,181,tree_561,1.846355212,4.64,9.328191698,2.48,3400,4.266253229,3400,0.916930881,0.53974,0.67950047,3.316810563,1.274883055,1.998200499,572.3211414,1577,2.755446
RMIT,./RMIT/test.las,182,tree_562,0.746591424,0.416,0.382820656,0.88,3400,0.16528586,3400,0.96969697,0.65948,0.785053766,0.204890365,0.576868946,0.841345,84.5872612,99,1.170388999
RMIT,./RMIT/test.las,183,tree_563,0.452009107,0.512,0.373185549,0.76,3400,0.126933962,3400,0.963800905,0.92915,0.946158306,0.179707527,0.2584011,0.5558605,243.1419663,221,0.908934
RMIT,./RMIT/test.las,184,tree_564,1.837194751,2.536,4.718730355,2.6,3400,1.37902907,3400,0.899876391,0.67644,0.772322599,2.183587405,1.65667875,2.337215501,259.6245616,809,3.116038001
RMIT,./RMIT/test.las,185,tree_565,0.90979413,1.592,2.777230597,1.36,3400,0.971840955,3400,0.878406709,0.63649,0.738132287,0.780169623,0.763894315,1.106377,349.7734173,477,1.36374
RMIT,./RMIT/test.las,187,tree_566,3.407165328,4.896,13.42915091,3.96,3400,5.316695637,3400,0.886141835,0.49957,0.638934972,4.463782905,2.394318399,3.911472,295.8731376,1537,5.194794
RMIT,./RMIT/test.las,188,tree_567,2.389635211,2.496,5.543094767,3.08,3400,2.080820835,3400,0.936578171,0.51208,0.662134048,2.217548353,1.305955405,2.691793,188.7853168,678,3.591381001
RMIT,./RMIT/test.las,189,tree_568,0.338755771,0.328,0.171912591,0.68,3400,0.065334275,3400,0.971153846,0.95577,0.963400514,0.109456542,0.255360628,0.423977,148.8913323,104,0.698496
RMIT,./RMIT/test.las,190,tree_569,0.878594263,0.944,1.028619547,1.32,3400,0.277098019,3400,0.939849624,0.87835,0.908059716,0.422054662,0.534679093,1.122541,293.5299813,399,1.359316
RMIT,./RMIT/test.las,191,tree_570,2.016138408,2.424,4.773637597,2.68,3400,1.438892211,3400,0.8944,0.59674,0.715860692,1.759441071,1.290302372,2.4075675,198.1186024,625,3.154675999
RMIT,./RMIT/test.las,192,tree_571,4.504512754,4.872,9.753913217,5.32,3400,3.997667079,3400,0.924983255,0.67658,0.781517894,6.083166585,3.549210629,5.108822999,211.2575812,1493,7.067201999
RMIT,./RMIT/test.las,193,tree_572,0.564280692,0.4,0.340929489,0.8,3400,0.115005986,3400,0.971910112,0.91192,0.940959871,0.145736731,0.412395207,0.5874365,223.1107657,178,0.79781
RMIT,./RMIT/test.las,195,tree_573,0.799235658,1.2,1.674291108,1.28,3400,0.510805618,3400,0.884803922,0.70323,0.783636487,0.449157284,0.360337592,0.987024,302.6593969,408,1.34805
RMIT,./RMIT/test.las,196,tree_574,3.52925515,4.112,9.732531547,4.08,3400,3.58954622,3400,0.895154885,0.57772,0.702230563,4.319562599,2.211147073,4.263329,191.8705997,1259,6.561714
RMIT,./RMIT/test.las,199,tree_575,2.864424611,2,3.452883696,3.48,3400,1.008541082,3400,0.883647799,0.75021,0.811479941,1.488940709,1.669167605,3.533071,134.1304393,636,4.741653001
RMIT,./RMIT/test.las,200,tree_576,0.319130519,0.336,0.242997657,0.6,3400,0.074996755,3400,0.960526316,0.86197,0.908583311,0.090219037,0.229031328,0.390638,132.8871125,76,0.571914
RMIT,./RMIT/test.las,201,tree_577,0.337951676,0.216,0.127538342,0.48,3400,0.070985155,3400,1,0.83138,0.907927355,0.057907808,0.204951016,0.308698,94.78473335,45,0.47476
RMIT,./RMIT/test.las,202,tree_578,0.182950291,0.2,0.104231047,0.36,3400,0.039660304,3400,1,0.80544,0.892236795,0.014796498,0.09280757,0.1749205,107.4466875,34,0.316436
RMIT,./RMIT/test.las,203,tree_579,0.940141162,0.4,0.915368493,0.92,3400,0.263545905,3400,0.954545455,0.62358,0.754357587,0.137318109,0.361724925,1.315967,40.80945175,110,2.695454001
RMIT,./RMIT/test.las,204,tree_580,11.71430061,5.344,40.30451866,9.96,3400,10.82455244,3400,0.882157124,0.34335,0.494307446,14.90818389,6.874494157,14.9164245,71.10361087,1502,21.124103
RMIT,./RMIT/test.las,205,tree_581,5.885059921,3.992,16.37018753,6.84,3400,2.732971961,3400,0.923333333,0.58536,0.716490738,4.063140075,1.986202957,7.794798501,125.2713795,1500,11.974004
RMIT,./RMIT/test.las,206,tree_582,4.376406401,3.152,7.039273027,4.76,3400,2.283187364,3400,0.933014354,0.69328,0.795477387,2.783059952,2.208500491,5.6697605,170.9397515,1463,8.558571
RMIT,./RMIT/test.las,209,tree_583,3.846654242,2.936,6.048620952,4.64,3400,1.80243845,3400,0.933658537,0.75783,0.836605668,2.935977501,3.132849983,4.619191001,166.3981569,1025,6.159923998
RMIT,./RMIT/test.las,210,tree_584,3.33511461,4.616,9.352013562,4.16,3400,4.032756571,3400,0.886075949,0.61786,0.728050801,4.383852354,3.358927813,3.923099,234.1742196,1422,6.072402002
RMIT,./RMIT/test.las,211,tree_585,3.625156546,2.24,4.897976414,3.96,3400,1.343779911,3400,0.966954023,0.7868,0.867623869,1.514703885,1.533473533,3.966458999,267.3351069,1392,5.206947999
RMIT,./RMIT/test.las,212,tree_586,3.957443721,3.08,4.995177087,4.76,3400,1.430764533,3400,0.948275862,0.86489,0.904665511,3.034474316,3.129301917,4.583981499,233.4872203,1450,6.210189998
RMIT,./RMIT/test.las,221,tree_587,0.525546228,0.216,0.142035834,0.68,3400,0.060702852,3400,1,0.81112,0.895710941,0.108778076,0.382775915,0.5411135,76.86738837,55,0.715518
RMIT,./RMIT/train.las,6,tree_589,40.17068052,32.944,228.368827,37.28,3400,95.33014054,3400,0.852645245,0.29979,0.443607602,117.4946083,26.02365294,43.6389105,201.4376311,12324,61.180227
RMIT,./RMIT/train.las,7,tree_590,70.41367853,44.792,390.2522623,60.72,3400,171.7151769,3400,0.817698861,0.29663,0.4353365,192.6360592,56.33409754,78.0926675,184.3152015,20894,113.360156
RMIT,./RMIT/train.las,8,tree_591,37.73725702,28.432,204.4585642,35.4,3400,86.66826298,3400,0.902508552,0.40069,0.554982433,92.50087622,28.35822191,40.3062425,222.3367004,14032,63.111488
RMIT,./RMIT/train.las,9,tree_592,2.308170184,2.24,5.025870182,2.96,3400,1.410290338,3400,0.922209696,0.62716,0.746591384,1.985348732,1.249359709,3.009419,201.333751,887,4.40562
RMIT,./RMIT/train.las,10,tree_593,16.51228572,11.664,84.44281934,14.76,3400,25.36223767,3400,0.868561779,0.31605,0.46345808,21.50357621,9.712690527,16.29446,156.927448,3553,22.641036
RMIT,./RMIT/train.las,11,tree_594,21.89182652,14.272,81.63495699,21,3400,39.13874867,3400,0.876596666,0.41736,0.565484756,41.37872632,15.29101877,24.6524355,125.9565293,4619,36.671382
RMIT,./RMIT/train.las,12,tree_595,27.94400638,20.016,84.0735887,26.68,3400,35.50116008,3400,0.895883777,0.47637,0.622001793,46.36447484,19.2010804,30.983901,153.136678,7021,45.847932
RMIT,./RMIT/train.las,13,tree_596,74.74516341,66.672,461.3084903,69.08,3400,215.6803232,3400,0.799413348,0.36134,0.497711283,242.488478,59.90641376,75.633574,243.5120244,24887,102.200292
RMIT,./RMIT/train.las,14,tree_597,21.38874987,15.168,98.10595361,18.56,3400,25.51411571,3400,0.874442661,0.39431,0.543528296,39.96739983,13.43537443,21.851034,177.0374558,5607,31.671264
RMIT,./RMIT/train.las,16,tree_598,11.07501571,8.152,37.84122664,10.36,3400,15.11938503,3400,0.92043222,0.4879,0.637745659,19.26295266,9.925889707,12.8981895,158.8107849,3054,19.230432
RMIT,./RMIT/train.las,17,tree_599,18.33604662,11.76,89.58244944,14.64,3400,33.6372004,3400,0.924344245,0.3684,0.526830301,25.06094804,7.257946657,20.0275505,143.6498752,4613,32.112802
RMIT,./RMIT/train.las,18,tree_600,25.23250544,23.24,143.9936864,23.6,3400,63.29710539,3400,0.87882939,0.36597,0.51675024,61.52860708,19.65398595,26.196391,230.2146228,8030,34.880495
RMIT,./RMIT/train.las,19,tree_601,26.0711115,18.456,137.5959385,24.6,3400,52.32940419,3400,0.892105263,0.35098,0.503764488,44.11078049,17.32307267,28.1832835,166.2593313,6840,41.140548
RMIT,./RMIT/train.las,20,tree_602,27.17647037,16.352,137.7120985,24.44,3400,63.66312877,3400,0.898663844,0.33044,0.483204868,38.91187415,17.50426502,26.910081,208.5366501,7559,36.247825
RMIT,./RMIT/train.las,21,tree_603,7.511004966,4.656,21.52726087,7.64,3400,7.244959209,3400,0.926645768,0.44975,0.605580087,6.893737601,4.862351733,9.092607,115.3865297,1595,13.823104
RMIT,./RMIT/train.las,22,tree_604,24.85225498,21.512,85.98880033,23.12,3400,50.34322805,3400,0.893465909,0.50803,0.647747143,56.58160659,19.14223546,25.914454,233.2573259,8448,36.21751199
RMIT,./RMIT/train.las,24,tree_605,11.77558315,6.032,42.81915125,8.8,3400,7.897938413,3400,0.89409644,0.42859,0.579428021,11.15814926,10.21057707,13.2698005,101.0009977,2219,21.97008
RMIT,./RMIT/train.las,25,tree_606,2.916961546,2.488,5.294152253,4.16,3400,1.09404086,3400,0.93880049,0.75382,0.836202314,2.351376012,2.311936984,4.5421505,121.2989709,817,6.735424
RMIT,./RMIT/train.las,26,tree_607,10.60755467,10.704,49.40674441,9.84,3400,23.24698915,3400,0.905227033,0.45801,0.608262574,22.25933016,6.255597814,12.92626,214.8252322,3788,17.632938
RMIT,./RMIT/train.las,27,tree_608,15.0564886,12.896,87.31537919,15.12,3400,28.86265089,3400,0.843062721,0.34211,0.486714185,25.56653004,9.254275005,19.408438,125.1310385,3683,29.433145
RMIT,./RMIT/train.las,28,tree_609,2.788381155,1.76,3.632995266,3.24,3400,0.970814935,3400,0.945251397,0.781,0.855311506,1.362907784,1.679457642,3.486342,154.8191125,895,5.78094
RMIT,./RMIT/train.las,29,tree_610,9.864364007,7.576,45.16896025,9.48,3400,15.84564077,3400,0.923675435,0.40448,0.562597163,10.9520294,5.101525575,10.851176,196.0393087,2699,13.767647
